temp,PM10,prec,shum,wind,CO,srad,pres,Mean,NO2,PM2.5,SO2,AQI,O3,lrad,Hour,Day,Month,Year
276.11779998779286,30.0,50.00003749847412,0.0250000177530013,60.00215199279785,1.2,685.25,263936.0,31.53333333333333,35.0,19.0,2.0,30.0,50.0,789.75,22,8,8,2018
276.11779998779286,30.0,50.00003749847412,0.0250000177530013,60.00215199279785,1.2,685.25,263936.0,30.33333333333333,38.0,18.0,2.0,30.0,35.0,789.75,23,8,8,2018
276.15019989013666,30.0,50.0,0.0250000183359999,60.003643997192384,1.3,782.0625,263956.0,29.2,50.0,15.0,2.0,30.0,17.0,787.125,0,9,8,2018
276.15019989013666,36.0,50.0,0.0250000183359999,60.003643997192384,1.3,782.0625,263956.0,28.166666666666668,54.0,23.0,2.0,36.0,5.0,787.125,1,9,8,2018
276.15019989013666,82.0,50.0,0.0250000183359999,60.003643997192384,1.2,782.0625,263956.0,27.433333333333334,46.0,25.0,2.0,66.0,6.0,787.125,2,9,8,2018
276.1801998901367,31.0,50.0,0.0250000184080004,60.00373999786377,1.2,856.0625,263660.0,26.83333333333333,44.0,24.0,2.0,34.0,3.0,793.1875,3,9,8,2018
276.1801998901367,29.0,50.0,0.0250000184080004,60.00373999786377,1.2,856.0625,263660.0,25.9,45.0,21.0,2.0,30.0,2.0,793.1875,4,9,8,2018
276.1801998901367,30.0,50.0,0.0250000184080004,60.00373999786377,1.1,856.0625,263660.0,24.73333333333333,42.0,28.0,2.0,40.0,2.0,793.1875,5,9,8,2018
276.19394993591305,31.0,50.0,0.0250000183129999,60.00422399139404,1.2,816.125,263456.0,23.133333333333333,46.0,27.0,2.0,39.0,5.0,795.5,6,9,8,2018
276.19394993591305,40.0,50.0,0.0250000183129999,60.00422399139404,1.1,816.125,263456.0,22.066666666666663,40.0,35.0,2.0,50.0,12.0,795.5,7,9,8,2018
276.19394993591305,37.75,50.0,0.0250000183129999,60.00422399139404,1.0,816.125,263456.0,21.166666666666668,33.0,42.0,2.0,59.0,35.0,795.5,8,9,8,2018
276.19394993591305,35.5,50.00004375457764,0.0250000184080004,60.00555599212647,1.1,764.3125,263348.0,20.133333333333333,31.0,38.0,2.0,54.0,54.0,794.6875,9,9,8,2018
276.19394993591305,33.25,50.00004375457764,0.0250000184080004,60.00555599212647,0.9,764.3125,263348.0,19.03333333333333,25.0,28.0,2.0,40.0,85.0,794.6875,10,9,8,2018
276.19394993591305,31.0,50.00004375457764,0.0250000184080004,60.00555599212647,1.0,764.3125,263348.0,18.8,25.0,24.0,2.0,34.0,107.0,794.6875,11,9,8,2018
276.1647998046875,35.0,50.0,0.0250000184080004,60.00385599517822,1.0,685.125,263452.0,18.7,27.0,21.0,2.0,37.0,117.0,791.875,12,9,8,2018
276.1647998046875,35.666666666666664,50.0,0.0250000184080004,60.00385599517822,0.9,685.125,263452.0,18.866666666666667,20.0,20.0,2.0,47.0,149.0,791.875,13,9,8,2018
276.1647998046875,36.333333333333336,50.0,0.0250000184080004,60.00385599517822,0.8,685.125,263452.0,18.933333333333334,19.0,16.0,2.0,53.0,162.0,791.875,14,9,8,2018
276.1647998046875,37.0,50.0,0.0250000184080004,60.00385599517822,1.0,685.125,263452.0,19.53333333333333,27.0,21.0,2.0,78.0,176.0,791.875,16,9,8,2018
276.1647998046875,36.0,50.0,0.0250000184080004,60.00385599517822,0.9,685.125,263452.0,19.8,26.0,17.0,2.0,58.0,166.0,791.875,17,9,8,2018
276.13440002441405,41.0,50.0,0.0250000182809997,60.00251599121093,1.0,685.0,263688.0,20.2,24.0,16.0,2.0,48.0,153.0,787.0625,18,9,8,2018
276.13440002441405,45.0,50.0,0.0250000182809997,60.00251599121093,1.0,685.0,263688.0,20.866666666666667,29.0,24.0,2.0,45.0,138.0,787.0625,19,9,8,2018
276.13440002441405,47.0,50.0,0.0250000182809997,60.00251599121093,1.0,685.0,263688.0,21.23333333333333,32.0,23.0,2.0,47.0,119.0,787.0625,20,9,8,2018
276.12759979248045,47.0,50.0,0.0250000182269997,60.00222799682617,1.0,685.25,263784.0,21.53333333333333,33.0,22.0,2.0,47.0,97.0,786.125,21,9,8,2018
276.12759979248045,38.0,50.0,0.0250000182269997,60.00222799682617,0.9,685.25,263784.0,21.933333333333334,35.0,20.0,2.0,38.0,79.0,786.125,22,9,8,2018
276.12759979248045,40.0,50.0,0.0250000182269997,60.00222799682617,0.9,685.25,263784.0,22.166666666666668,41.0,21.0,2.0,40.0,59.0,786.125,23,9,8,2018
276.15850006103506,43.0,50.0,0.0250000184080004,60.00389599609375,0.9,730.375,263588.0,22.666666666666668,37.0,25.0,2.0,43.0,55.0,795.3125,0,10,8,2018
276.15850006103506,48.0,50.0,0.0250000184080004,60.00389599609375,1.0,730.375,263588.0,22.933333333333334,51.0,28.0,2.0,48.0,32.0,795.3125,1,10,8,2018
276.15850006103506,51.0,50.0,0.0250000184080004,60.00389599609375,1.0,730.375,263588.0,23.53333333333333,61.0,31.0,2.0,51.0,10.0,795.3125,2,10,8,2018
276.19394993591305,47.0,50.0,0.0250000170730017,60.00203999328613,0.8,856.0625,263388.0,24.23333333333333,51.0,37.0,2.0,53.0,15.0,794.625,3,10,8,2018
276.19394993591305,45.0,50.0,0.0250000170730017,60.00203999328613,0.9,856.0625,263388.0,24.933333333333334,55.0,39.0,2.0,55.0,13.0,794.625,4,10,8,2018
276.19394993591305,47.0,50.0,0.0250000170730017,60.00203999328613,0.9,856.0625,263388.0,25.73333333333333,61.0,43.0,2.0,60.0,2.0,794.625,5,10,8,2018
276.19394993591305,45.0,50.0,0.0250000157910008,60.0028039932251,0.9,856.0625,263256.0,26.53333333333333,63.0,42.0,2.0,59.0,2.0,794.375,6,10,8,2018
276.19394993591305,59.0,50.0,0.0250000157910008,60.0028039932251,1.0,856.0625,263256.0,27.633333333333333,58.0,48.0,2.0,66.0,8.0,794.375,7,10,8,2018
276.19394993591305,70.0,50.0,0.0250000157910008,60.0028039932251,1.0,856.0625,263256.0,28.966666666666665,62.0,63.0,2.0,85.0,19.0,794.375,8,10,8,2018
276.19394993591305,60.66666666666666,50.0,0.0250000164459999,60.00588799285889,1.0,772.125,263196.0,30.566666666666663,56.0,73.0,2.0,98.0,50.0,793.3125,9,10,8,2018
276.19394993591305,51.33333333333333,50.0,0.0250000164459999,60.00588799285889,0.8,772.125,263196.0,30.933333333333334,29.0,35.0,2.0,55.0,164.0,793.3125,11,10,8,2018
276.18529998779303,42.0,50.0,0.0250000184080004,60.00350799560547,0.9,685.125,263312.0,31.4,23.0,35.0,2.0,116.0,176.0,794.5625,12,10,8,2018
276.18529998779303,39.5,50.0,0.0250000184080004,60.00350799560547,0.9,685.125,263312.0,31.666666666666668,24.0,36.0,2.0,134.0,176.0,794.5625,13,10,8,2018
276.18529998779303,37.0,50.0,0.0250000184080004,60.00350799560547,0.8,685.125,263312.0,31.766666666666666,26.0,30.0,2.0,142.0,176.0,794.5625,14,10,8,2018
276.16869995117185,35.0,50.0,0.0250000184080004,60.00210399627686,0.7,685.0,263392.0,31.666666666666668,25.0,32.0,2.0,143.0,176.0,792.4375,15,10,8,2018
276.16869995117185,35.0,50.0,0.0250000184080004,60.00210399627686,0.6,685.0,263392.0,31.1,22.0,25.0,2.0,129.0,176.0,792.4375,16,10,8,2018
276.16869995117185,35.0,50.0,0.0250000184080004,60.00210399627686,0.6,685.0,263392.0,30.7,20.0,26.0,2.0,95.0,176.0,792.4375,17,10,8,2018
276.1647998046875,46.0,50.00013750076294,0.0250000184080004,60.00211999511719,0.7,685.0,263264.0,30.366666666666667,23.0,18.0,2.0,74.0,176.0,792.0,18,10,8,2018
276.1647998046875,59.0,50.00013750076294,0.0250000184080004,60.00211999511719,0.8,685.0,263264.0,30.466666666666665,26.0,27.0,2.0,64.0,171.0,792.0,19,10,8,2018
276.1647998046875,54.0,50.00013750076294,0.0250000184080004,60.00211999511719,0.8,685.0,263264.0,30.766666666666666,18.0,30.0,2.0,52.0,161.0,792.0,20,10,8,2018
276.14959991455083,55.0,50.00019374847412,0.0250000178740006,60.003563995361326,0.8,685.3125,263268.0,31.166666666666668,22.0,32.0,2.0,53.0,156.0,788.5,21,10,8,2018
